,cell_id,cell_label,organ_id,ensembl_id,mean_expr_value
1865,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000179295.18,0.2916666865348816
1866,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000115541.11,0.5
1867,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000136872.20,0.1666666716337204
1868,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000158966.16,0.1666666716337204
1869,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000224094.1,0.03750000149011612
1870,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000164035.10,1.0833332538604736
1871,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000230084.6,0.2083333432674408
1872,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000114857.18,0.2083333432674408
1873,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000136159.4,0.3333333432674408
1874,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000240583.13,0.4166666865348816
1875,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000179295.18,0.2916666865348816
1876,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000115541.11,0.5
1877,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000136872.20,0.1666666716337204
1878,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000158966.16,0.1666666716337204
1879,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000224094.1,0.03750000149011612
1880,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000100234.12,0.7019230127334595
1881,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000185666.15,0.7019230127334595
1882,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000011465.18,0.4807693064212799
1883,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000104368.18,0.21153847873210907
1884,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000100243.21,0.19230769574642181
1885,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000261419.1,0.036538463085889816
1886,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000116016.14,0.192307710647583
1887,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000100218.12,0.07692307978868484
1888,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000237651.6,0.06730769574642181
1889,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000102034.17,0.05769231170415878
1890,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000100234.12,0.7019230127334595
1891,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000185666.15,0.7019230127334595
1892,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000011465.18,0.4807693064212799
1893,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000104368.18,0.21153847873210907
1894,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000100243.21,0.19230769574642181
1895,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000261419.1,0.036538463085889816
1896,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000116016.14,0.192307710647583
1897,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000100218.12,0.07692307978868484
1898,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000237651.6,0.06730769574642181
1899,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000102034.17,0.05769231170415878
1900,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000100234.12,0.43548381328582764
1901,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000185666.15,0.4999999403953552
1902,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000240583.13,1.0564515590667725
1903,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000122862.5,0.5806451439857483
1904,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000102755.12,0.17741934955120087
1905,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000026025.16,0.32258057594299316
1906,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000065054.14,0.29032254219055176
1907,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000170989.10,0.12903225421905518
1908,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000125968.9,0.29032257199287415
1909,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000135363.12,0.19354838132858276
1910,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000100234.12,0.43548381328582764
1911,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000185666.15,0.4999999403953552
1912,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000240583.13,1.0564515590667725
1913,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000122862.5,0.5806451439857483
1914,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000102755.12,0.17741934955120087
1915,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000026025.16,0.32258057594299316
1916,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000065054.14,0.29032254219055176
1917,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000170989.10,0.12903225421905518
1918,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000125968.9,0.29032257199287415
1919,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000135363.12,0.19354838132858276
1920,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000100234.12,0.47999995946884155
1921,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000185666.15,0.5399999618530273
1922,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000164035.10,0.4899999797344208
1923,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000115461.5,1.3349997997283936
1924,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000169744.13,0.19499999284744263
1925,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000179399.15,0.11999999731779099
1926,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000258168.6,0.0599999874830246
1927,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000196628.20,0.17999999225139618
1928,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000116016.14,0.20000000298023224
1929,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000120156.22,0.11999999731779099
1930,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000100234.12,0.47999995946884155
1931,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000185666.15,0.5399999618530273
1932,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000164035.10,0.4899999797344208
1933,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000115461.5,1.3349997997283936
1934,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000169744.13,0.19499999284744263
1935,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000179399.15,0.11999999731779099
1936,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000258168.6,0.0599999874830246
1937,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000196628.20,0.17999999225139618
1938,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000116016.14,0.20000000298023224
1939,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000120156.22,0.11999999731779099
1940,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000104368.18,0.42994967103004456
1941,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000115461.5,1.4328858852386475
1942,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000164035.10,0.3061148524284363
1943,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000100234.12,0.3221479654312134
1944,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000169744.13,0.0939597338438034
1945,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000165424.7,0.04026845842599869
1946,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000178464.6,0.03814316913485527
1947,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000068001.14,0.0939597338438034
1948,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000113140.11,0.21476510167121887
1949,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000129538.14,0.10738255083560944
1950,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000104368.18,0.42994967103004456
1951,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000115461.5,1.4328858852386475
1952,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000164035.10,0.3061148524284363
1953,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000100234.12,0.3221479654312134
1954,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000169744.13,0.0939597338438034
1955,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000165424.7,0.04026845842599869
1956,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000178464.6,0.03814316913485527
1957,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000068001.14,0.0939597338438034
1958,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000113140.11,0.21476510167121887
1959,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000129538.14,0.10738255083560944
1960,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000164035.10,0.8333333730697632
1961,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000213178.3,0.10185183584690094
1962,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000169744.13,0.5277777910232544
1963,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000069702.11,0.2777777910232544
1964,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000126785.13,0.1746031641960144
1965,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000198000.12,0.1666666716337204
1966,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000253873.6,0.007696055807173252
1967,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000254122.3,0.007696055807173252
1968,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000253159.3,0.007696055807173252
1969,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000213326.4,0.03802911192178726
1970,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000164035.10,0.8333333730697632
1971,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000213178.3,0.10185183584690094
1972,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000169744.13,0.5277777910232544
1973,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000069702.11,0.2777777910232544
1974,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000126785.13,0.1746031641960144
1975,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000198000.12,0.1666666716337204
1976,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000253873.6,0.007696055807173252
1977,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000254122.3,0.007696055807173252
1978,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000253159.3,0.007696055807173252
1979,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000213326.4,0.03802911192178726
1980,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000169744.13,0.699999988079071
1981,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000236717.2,0.13333319127559662
1982,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000225511.7,0.13333319127559662
1983,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000185737.13,0.4000000059604645
1984,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000130203.10,0.4000000059604645
1985,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000168214.20,0.4000000059604645
1986,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000134138.20,0.4000000059604645
1987,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000075413.18,0.4000000059604645
1988,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000136371.11,0.30000001192092896
1989,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000231332.2,0.13333319127559662
1990,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000169744.13,0.5833333730697632
1991,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000075413.18,0.5
1992,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000128272.15,0.5
1993,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000165810.17,0.3333333432674408
1994,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000262730.1,0.1666666716337204
1995,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000129295.9,0.3333333432674408
1996,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000170043.12,0.1666666716337204
1997,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000087206.17,0.3333333432674408
1998,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000067141.17,0.3333333432674408
1999,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000137770.14,0.3333333432674408
2000,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000116016.14,11.343283653259277
2001,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000169744.13,44.06050109863281
2002,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000073849.15,14.149253845214844
2003,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000165810.17,3.2985076904296875
2004,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000102755.12,7.179104328155518
2005,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000109906.14,11.009403228759766
2006,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000046889.19,2.8507461547851562
2007,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000067113.17,26.395523071289062
2008,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000164035.10,28.081369400024414
2009,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000128512.23,8.703792572021484
2010,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000169744.13,11.549723625183105
2011,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000128512.23,2.637660503387451
2012,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000106070.20,2.591836929321289
2013,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000067113.17,6.306122303009033
2014,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000164035.10,7.5102033615112305
2015,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000073849.15,3.9387755393981934
2016,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000102755.12,1.9795918464660645
2017,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000138411.13,2.6588921546936035
2018,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000153250.20,2.3877551555633545
2019,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000091428.18,1.7142856121063232
2020,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000138411.13,0.45000001788139343
2021,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000120156.22,0.9500000476837158
2022,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000225071.1,0.026428550481796265
2023,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000212994.5,0.026428550481796265
2024,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000144230.16,0.07500000298023224
2025,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000243403.1,0.021428551524877548
2026,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000087302.9,0.25
2027,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000260570.1,0.033333297818899155
2028,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000281887.3,0.07499999552965164
2029,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000261269.1,0.05000000074505806
2030,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000134138.20,8.551724433898926
2031,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000169744.13,8.697290420532227
2032,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000154229.12,14.871755599975586
2033,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000150867.14,3.068965435028076
2034,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000131018.24,28.314058303833008
2035,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000170293.9,5.413793087005615
2036,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000077238.14,1.5172412395477295
2037,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000102755.12,5.413793563842773
2038,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000069122.19,4.827587127685547
2039,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000106070.20,2.931034564971924
2040,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000154229.12,4.4347825050354
2041,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000131018.24,7.644928455352783
2042,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000134138.20,3.1159417629241943
2043,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000174640.15,1.4782607555389404
2044,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000170293.9,1.2608695030212402
2045,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000064999.15,1.7391302585601807
2046,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000127329.15,2.0217390060424805
2047,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000116016.14,1.5217390060424805
2048,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000069122.19,1.2391303777694702
2049,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000074527.13,1.786236047744751
2050,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000227008.2,0.45833349227905273
2051,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000251577.5,0.125
2052,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000233627.2,0.16666649281978607
2053,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000229692.3,0.25
2054,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000169836.5,0.125
2055,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000253554.7,0.5
2056,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000275532.1,0.5
2057,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000224389.9,0.16666649281978607
2058,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000235043.3,0.16666649281978607
2059,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000224094.1,0.125
2060,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000227008.2,0.45833349227905273
2061,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000251577.5,0.125
2062,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000233627.2,0.16666649281978607
2063,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000229692.3,0.25
2064,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000169836.5,0.125
2065,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000253554.7,0.5
2066,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000275532.1,0.5
2067,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000224389.9,0.16666649281978607
2068,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000235043.3,0.16666649281978607
