,organ_name,organ_name_in_FTU,FTU_name,cell_id,cell_label,organ_id,ensembl_id,mean_expr_value
2080,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000131018.24,5.1875
2081,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000127329.15,1.9375
2082,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000133019.12,1.9062488079071045
2083,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000173482.17,2.125
2084,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000169744.13,5.604166507720947
2085,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000185630.19,3.3125
2086,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000128052.10,0.6875
2087,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000164035.10,3.6875
2088,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000205038.12,1.375
2089,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000067113.17,2.112499952316284
2090,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000169744.13,1.9220778942108154
2091,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000164035.10,0.8571429252624512
2092,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000134138.20,1.1659663915634155
2093,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000102755.12,1.1964285373687744
2094,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000128512.23,0.8429230451583862
2095,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000148516.21,0.45259612798690796
2096,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000115183.15,0.3392857313156128
2097,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000127329.15,0.3125000298023224
2098,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000142192.21,0.7321428656578064
2099,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000185737.13,0.6875030994415283
2100,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000169744.13,2.2651515007019043
2101,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000164035.10,1.1309523582458496
2102,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000102755.12,1.61904776096344
2103,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000106070.20,0.4285714328289032
2104,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000127329.15,0.4642857015132904
2105,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000148516.21,0.5379852652549744
2106,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000142192.21,1.1190476417541504
2107,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000134138.20,1.3879553079605103
2108,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000115183.15,0.4285714626312256
2109,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000147526.20,0.5476190447807312
2110,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000104368.18,0.3684210777282715
2111,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000164035.10,0.5263158082962036
2112,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000127329.15,0.5263158082962036
2113,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000169744.13,0.5263158082962036
2114,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000261371.6,0.3684210479259491
2115,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000131018.24,0.6842105388641357
2116,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000138411.13,0.2631579041481018
2117,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000148655.15,0.6315789222717285
2118,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000185630.19,0.3684210777282715
2119,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000077238.14,0.21052631735801697
2120,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000164035.10,0.5
2121,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000169744.13,0.5483870506286621
2122,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000127329.15,0.4193548262119293
2123,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000204301.6,0.22580644488334656
2124,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000131018.24,0.6774192452430725
2125,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000104368.18,0.19354838132858276
2126,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000138411.13,0.19354838132858276
2127,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000100234.12,0.14516128599643707
2128,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000066629.18,0.19354838132858276
2129,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000120156.22,0.29032257199287415
2130,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000164035.10,0.484127014875412
2131,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000131018.24,0.6031746864318848
2132,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000169744.13,0.4391534626483917
2133,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000134138.20,0.27528509497642517
2134,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000116016.14,0.2936508059501648
2135,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000144724.20,0.3333333432674408
2136,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000127329.15,0.2460317611694336
2137,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000091428.18,0.1904762089252472
2138,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000185666.15,0.1984127163887024
2139,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000120278.16,0.182539701461792
2140,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000164035.10,0.4285714626312256
2141,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000169744.13,0.4642857313156128
2142,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000131018.24,0.5357142686843872
2143,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000091428.18,0.2142857164144516
2144,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000185666.15,0.2250000238418579
2145,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000144724.20,0.3571428656578064
2146,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000116016.14,0.2767857313156128
2147,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000127329.15,0.2410714328289032
2148,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000104368.18,0.3035714328289032
2149,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000077943.8,0.1785714328289032
2150,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000169744.13,1.8260869979858398
2151,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000185630.19,0.8369565010070801
2152,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000164035.10,1.4202897548675537
2153,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000067113.17,1.0108696222305298
2154,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000134138.20,1.159420371055603
2155,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000131018.24,2.8858695030212402
2156,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000116016.14,0.7717390656471252
2157,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000154217.15,0.48136645555496216
2158,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000054654.19,1.407708764076233
2159,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000133019.12,0.5849343538284302
2160,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000169744.13,1.7577319145202637
2161,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000185630.19,0.8350515365600586
2162,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000164035.10,1.4295530319213867
2163,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000067113.17,1.051546335220337
2164,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000134138.20,1.1305840015411377
2165,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000131018.24,2.7371132373809814
2166,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000127603.29,0.59361732006073
2167,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000148516.21,0.7176402807235718
2168,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000154217.15,0.48748156428337097
2169,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000054654.19,1.3660743236541748
2170,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000169744.13,53.67552185058594
2171,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000251322.9,4.406503677368164
2172,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000153317.15,8.089430809020996
2173,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000109906.14,9.431025505065918
2174,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000075391.17,10.434614181518555
2175,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000165810.17,6.626015663146973
2176,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000067113.17,47.181949615478516
2177,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000204389.10,7.590845108032227
2178,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000128512.23,14.38946533203125
2179,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000106070.20,11.47154426574707
2180,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000169744.13,53.67552185058594
2181,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000251322.9,4.406503677368164
2182,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000153317.15,8.089430809020996
2183,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000109906.14,9.431025505065918
2184,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000075391.17,10.434614181518555
2185,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000165810.17,6.626015663146973
2186,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000067113.17,47.181949615478516
2187,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000204389.10,7.590845108032227
2188,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000128512.23,14.38946533203125
2189,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000106070.20,11.47154426574707
2190,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000169744.13,0.9644573926925659
2191,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000164035.10,0.7602941393852234
2192,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000134138.20,0.6549019813537598
2193,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000100234.12,0.28091001510620117
2194,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000131018.24,1.5376710891723633
2195,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000067113.17,0.6755882501602173
2196,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000127329.15,0.3661764860153198
2197,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000185737.13,0.39764195680618286
2198,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000138411.13,0.2583613395690918
2199,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000116016.14,0.30000001192092896
2200,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000169744.13,2.5636606216430664
2201,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000164035.10,0.5833333730697632
2202,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000091428.18,0.4722222685813904
2203,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000184005.11,0.8333333730697632
2204,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000185737.13,1.2777777910232544
2205,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000151067.22,0.6527777910232544
2206,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000156049.7,0.5734127163887024
2207,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000102755.12,0.4814814627170563
2208,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000145819.18,0.388888955116272
2209,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000134138.20,0.8240740895271301
2210,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000169744.13,2.408536434173584
2211,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000134138.20,0.8699186444282532
2212,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000185737.13,1.5909154415130615
2213,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000173482.17,0.9724933505058289
2214,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000153250.20,0.5365853309631348
2215,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000136237.19,0.5853658318519592
2216,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000128512.23,0.6463414430618286
2217,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000187498.16,0.5243902206420898
2218,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000102755.12,0.5609755516052246
2219,Kidney,Kidney,Renal Corpuscle,CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0002113,ENSG00000153317.15,0.3658536672592163
2220,heart,Pancreas,Islet of Langerhans,CL:0002144,capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0000948,ENSG00000102755.12,5.504951477050781
2221,heart,Pancreas,Islet of Langerhans,CL:0002144,capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0000948,ENSG00000169744.13,4.902134418487549
2222,heart,Pancreas,Islet of Langerhans,CL:0002144,capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0000948,ENSG00000110799.14,3.6619365215301514
2223,heart,Pancreas,Islet of Langerhans,CL:0002144,capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0000948,ENSG00000184005.11,3.6252048015594482
2224,heart,Pancreas,Islet of Langerhans,CL:0002144,capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0000948,ENSG00000182621.18,3.3570523262023926
2225,heart,Pancreas,Islet of Langerhans,CL:0002144,capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0000948,ENSG00000047617.15,3.1944050788879395
2226,heart,Pancreas,Islet of Langerhans,CL:0002144,capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0000948,ENSG00000113319.13,1.5519349575042725
2227,heart,Pancreas,Islet of Langerhans,CL:0002144,capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0000948,ENSG00000129657.16,2.146883726119995
2228,heart,Pancreas,Islet of Langerhans,CL:0002144,capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0000948,ENSG00000165810.17,1.3995633125305176
2229,heart,Pancreas,Islet of Langerhans,CL:0002144,capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0000948,ENSG00000125968.9,1.9126636981964111
2230,heart,Pancreas,Islet of Langerhans,CL:0002144,capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0000948,ENSG00000102755.12,2.889678478240967
2231,heart,Pancreas,Islet of Langerhans,CL:0002144,capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0000948,ENSG00000110799.14,2.5276200771331787
2232,heart,Pancreas,Islet of Langerhans,CL:0002144,capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0000948,ENSG00000169744.13,2.7854816913604736
2233,heart,Pancreas,Islet of Langerhans,CL:0002144,capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0000948,ENSG00000047617.15,2.344250202178955
2234,heart,Pancreas,Islet of Langerhans,CL:0002144,capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0000948,ENSG00000184005.11,2.440166711807251
2235,heart,Pancreas,Islet of Langerhans,CL:0002144,capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0000948,ENSG00000182621.18,2.342459201812744
2236,heart,Pancreas,Islet of Langerhans,CL:0002144,capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0000948,ENSG00000173482.17,2.83372163772583
2237,heart,Pancreas,Islet of Langerhans,CL:0002144,capillary endothelial cell,http://purl.obolibrary.org/obo/UBERON_0000948,ENSG00000196628.20,2.4876623153686523
